Anmeldedatum;Abgabedatum;JahrAkademisch;Art;Grad;Sprache;Titel;Abstract
20.10.21;11.02.22;2022;extern;Bachelor;DE;Konzeption und Implementierung einer Webanwendung zur automatisierten Prüfung von Leistungsnachweisen in der IT-Dienstleistungs-Branche;Der Leistungsnachweis stellt die Grundlage für die Erstellung von Rechnungen der ISO Public Services GmbH dar. Am Ende eines jeden Monats wird ein Leistungsnachweis für jeden einzelnen Consultant des IT-Dienstleisters erstellt und dieser muss in einem internen Prozessschritt manuell geprüft werden, damit die Einhaltung der offiziellen Kunden-Vorgaben gewährleistet wird.<br>In dieser Arbeit wird eine Webanwendung anhand von firmeninternen Anforderungen konzipiert und entwickelt, die das Prüfen von Leistungsnachweisen durchführt. Hierbei werden die Daten der Leis- tungsnachweise mit klassischen Algorithmen sowie mit Methoden des maschinellen Lernens validiert. Im Falle von Tätigkeitsbeschreibungen in einem Leistungsnachweis wird mithilfe von Vergangenheitsdaten ein Modell erstellt, dass die Korrektheit einer solchen Beschreibung bewerten kann.<br>Die Anwendung wird evaluiert, indem die Effizienz und Effektivität einer manuellen Leistungsnachweisprüfung mit der einer automati- schen Prüfung gegenübergestellt wird. Durch die entwickelte Anwendung kann eine Vervielfältigung der Prüfungseffizienz erzielt werden, ohne dabei die Fehlererkennung zu beeinträchtigen.
20.10.21;20.06.22;2022;intern;Master;EN;Predicting dementia with an automatic version of the SKT short cognitive performance test;
20.10.21;18.01.22;2022;extern;Bachelor;EN;"Concept, Design and Implementation of management dashboards to accelerate the ""EDI Migration"" project at Electrolux AG";Dashboard is an important tool for managers to monitor the progress of their projects. The EDIMGR-Project of the Electrolux AG currently does not have a suitable management dashboard and compensates this by using multiple Jira standard dashboards. One of the limitations of Jira?s standard dashboards is that they offer limited to no customization. As a result, manual effort is needed to generate reports for management meetings. Since this is a time-consuming task, the analysis results, when they become available, are often not representative of the actual progress of the project. <br>In the current state of technological advancement, there are many third-party solutions which aim to tackle this weakness of Jira. One solution is based on the REST API concept that helps connect analysis tools to the data that are programmatically extracted from Jira. <br>For this thesis, an in-house dashboard solution was developed. In the first step, interviews with the IT project managers at three different management levels were conducted for gathering requirements, which were then used as the basis for a comprehensive conceptual design. Finally, the concept was implemented using Tableau and Python.<br>This new tool will not only reduce the workload of manual reports on the project?s progress, but also provides an optimized interface and a relatively cost-efficient solution that tailors to the data needs of the users while keeping a certain level of data privacy and security.<br>
22.10.21;13.02.22;2022;intern;Bachelor;DE;Visualisierung und Quantisierung von Vocal Aging und Voice Fatigue mithilfe von neuronalen Netzen;Mit dieser Arbeit sollen das Altern der Stimme durch neuronale Netze und den daraus<br>resultierenden Embeddings visualisiert und quantisiert werden.<br>Konkret soll das mithilfe von x-vectors und einem Time-Delayed Neural Network umge-<br>setzt werden. Dazu soll ein Vergleich mit den Embeddings eines Encoder-Modells gezogen<br>werden. Aufnahmen von Queen Elizabeth, Alisatir Cooke und LMELectures werden für<br>die Extrahierung der Embeddings benutzt.<br>Es konnte gezeigt werden, dass t-SNE und UMAP sich eignen um Vocal Aging dar-<br>zustellen. Voice Fatigue konnte zwar auch visualisiert werden, jedoch nur durch das<br>Time-Delayed Neural Network. Das wav2vev-Modell erzielte dabei schlechtere Ergeb-<br>nisse.
22.10.21;22.03.22;2022;extern;Bachelor;EN;Security Analysis of the Client-Server Application ProZubi;This bachelor's thesis has two major purposes: \(1) to investigate and point out cybersecurity issues of the client-server application ProZubi. \(2) to teach you, the reader, the methods used in searching and evaluating these vulnerabilities. \In the first part, ProZubi and its general functionality are presented. Doing so, the growing need for both more security in ProZubi and a thorough evaluation of it are shown. <br>Additionally, a description for the key concepts and properties of information security, as a foundation for this thesis, is provided.<br>The paper then introduces threat modeling. This includes the steps in creating a threat model as well as and an explanation of STRIDE, the method used for analysis.<br>Afterwards the theory for assessing vulnerabilities and high level solutions for every category in STRIDE are provided.<br>The previously found threats are then evaluated and specific approaches to fix elaborated. Concluding the topic a risk analysis for not implementing a mitigation is carried out.<br>Continuing on, a penetration test for ProZubi is conducted.<br>Before carrying out the pentest, all steps taken and tools used in it are explained. Finally, the vulnerabilities found are evaluated.\This thesis hopes to offer useful tips and an introduction in both threat modeling and penetration testing while improving security for ProZubi.
25.10.21;25.03.22;2022;intern;Bachelor;DE;Analyse und Bewertung von Reifegradmodellen für Geschäftsprozesse;"Gesamtziel der Arbeit ist eine Analyse und eine Bewertung bestehender Reifegradmodelle <br>für Geschäftsprozesse. Hierfür werden zunächst die Forschungsmethodik und die <br>Auswahl der zu untersuchenden Reifegradmodelle dargestellt und abgegrenzt. Außerdem <br>werden die Begrifflichkeiten und Inhalte zu den Hauptpunkten ""Geschäftsprozesse"" und <br>""Reifegradmodelle"" definiert. Auf dieser Grundlage werden die Reifegradmodelle für <br>Geschäftsprozesse vorgestellt sowie Vergleichskriterien der inhaltlichen und <br>methodischen Analyse festgelegt. Die Erkenntnisse der Analyse sollen als Anhaltspunkt <br>für einen Vergleich der Modelle und als Handlungsempfehlung bei der Auswahl und dem <br>Einsatz solcher Reifegradmodelle in der Praxis dienen.<br>"
25.10.21;25.06.22;2022;extern;Master;EN;Design and development of an explainer system for neural networks with the application in money laundering detection;
27.10.21;27.03.22;2022;extern;Bachelor;DE;Automatische Erzeugung von Simulationsdaten einer Produktionsanlage zur Erstellung einer Demo des MES-Systems Plant Integrate iT Workflow;Da auf Fachmessen den Kunden eine realitätsnahe Demonstration des MES-Systems der Firma ProLeiT geboten werden soll, muss das System immer mit aktuellen und schlüssigen Daten gefüllt sein. Deshalb wird das Demosystem des Plant Integrate iT Workflow vor jedem Einsatz händisch neu parametriert. Da dies eine nicht unerhebliche Menge Zeit in Anspruch nimmt, wurde das Neuparametrieren im Zuge dieser Arbeit automatisiert und die Funktionen des Demosystems wurden erweitert.<br>Hierzu wurden während dieser Arbeit Skripte erstellt, welche alle benötigten Stammdaten in die Systemdatenbank einspielen. Des Weiteren wurden Skripte erstellt, welche zur Laufzeit des Demosystems automatisch Bewegungsdaten erzeugen, sodass sich das Demosystem so verhält als würde im Hintergrund eine echte Produktion laufen. Damit auch schon zu Beginn der Messe Bewegungsdaten vorhanden sind, wurde ferner ein Skript erstellt, welches simulierte Bewegungsdaten für sieben Tage in die Vergangenheit erzeugt. So kann auch zum Messestart schon die Produktionsanalyse präsentiert werden. Um diese möglichst realistisch wirken zu lassen, werden alle Bewegungsdaten, welche in einer echten Produktion durch die physikalischen Umstände schwanken, von einem im Zuge dieser Arbeit erstellten Pseudozufallsgenerator erzeugt.<br>Das erstellte Demosystem deckt die wichtigsten Bestandteile von Plant Integrate iT Workflow ab und ist auf Messen einsetzbar. Einige Erweiterungsmöglichkeiten der Demo sind am Ende dieser Arbeit aufgelistet.
01.11.21;01.07.22;2022;intern;Master;DE;Neuronales bildbasiertes Rendering - Aktueller Stand der Technik und prototypische Implementierung;
01.11.21;01.07.22;2022;extern;Master;DE;Implementierung einer Machine-Learning-unterstützten Render-Pipeline unter Android am Beispiel von OpenGL;
01.11.21;30.03.22;2022;extern;Bachelor;DE;Deployment einer Legacy-Anwendung mit Hilfe von Containervirtualisierung und Vergleich mit traditionellen Deployment;Die vorliegende Studienarbeit wurde in Kooperation mit dem Unternehmen PRODATO Retail Solutions GmbH angefertigt. Das Ziel der Studienarbeit ist es, die grundsätzliche Architektur einer in Software-Container bereitgestellten Anwendungen und den dazugehörigen Lebenszyklus dieser Anwendungen zu entwerfen und ausführlich zu dokumentieren.<br><br>Ein weiterer Aspekt dieser Arbeit soll der Vergleich zum traditionellen Vorgehen bei der Bereitstellung von Anwendungen mit der Verwendung von Software-Containern bei der Bereitstellung sein. Weiterhin soll untersucht werden, welche Voraussetzungen geschaffen werden müssen, um einen Parallelbetrieb von mehreren Software-Containern zur Lastverteilung in der Anwendung zu ermöglichen. Die Technologien Docker, Kubernetes und Jenkins werden in dieser Arbeit zum Einsatz kommen. Die Erkenntnisse dieser Arbeit sollen vor allem im Deployment eines ECommerce-Projektes der Firma Anwendung finden.
01.11.21;01.04.22;2022;intern;Bachelor;DE;Entwicklung eines PAMGuard Plugins zum Erstellen gelabelter Trainingsdaten für Neuronale Netzwerk Lokalisatoren.;In den Bereichen der Bioakustik helfen maschinelle Lern-Algorithmen den Biologen dabei,<br>Rufe von Tieren zu bestimmten Tierverhalten zuzuordnen. Jedoch bei Meereslebewesen<br>mit einer hohen vermuteten Intelligenz und komplexen Verhaltensweisen wie dem Killerwal<br>(Orcinus Orca) reicht der Ruf alleine nicht für eine Verhaltenszuordnung aus.<br>Man vermutet, dass für das komplexe Verhalten eine kontextbezogene Analyse notwendig<br>ist, welche weitere Informationen wie die Tageszeit, die Umgebung und die Position<br>bei der Auswertung berücksichtigt. Zudem muss zwischen den kommunizierenden Tieren<br>unterschieden werden, was in erster Linie mit bestehenden traditionellen Lokalisatoren und<br>aktiven/passiven akustischen Überwachungskonzepten gelöst wird. Im Bereich der Lokalisierung<br>wurden, wegen eines Mangels an gelabelten Trainingsdatensätzen, bisher nur wenige<br>Ansätze mit maschinellen Lernverfahren erforscht. Solche gelabelten Daten<br>können jedoch durch akustische Simulatoren erzeugt werden. Das Ziel dieser Arbeit ist es, eine<br>Code-Erweiterung für den Unterwasser-Akustischen-Simulator der Open-Source-Software<br>PAMGuard (Passive Acoustic Guardianship) zu entwickeln, um simulierte mehrkanalige<br>Hydro-/Mikrofondaten aus vorhandenen Aufnahmen zu erzeugen. Neben dem vollautomatischen<br>Verfahren zur Generierung gelabelter Datenmengen für die Killerwal-Lokalisierung<br>werden die Ergebnisse von ORCA-SPY, einem PAMGuard akustischen Datenverarbeitungsfluss<br>mit TDOA-Lokalisierung, mit den Ergebnissen von ...
02.11.21;02.04.22;2022;intern;Bachelor;DE;Methoden zur Gait-Transition ohne Zwischenschritte bei krabbelnden<br>Robotern;Die Arbeit befasst sich mit Bugbot, einem autonomen, mobilen Roboter, der an der Technischen Hochschule Nürnberg entwickelt wurde. Es handelt sich um einen insektenartigen Roboter mit sechs Beinen, der sich anhand von verschiedenen Gangarten fortbewegen kann. Tritt ein Gangartwechsel auf, entstehen allerdings ruckhafte Bewegungen, die die Ausrichtung des Roboters negativ beeinflussen. Um diesem Problem entgegenzuwirken, wurde ein Konzept der Gait-Transition mit Zwischenschritten entwickelt. Um den Bewegungsfluss des Roboters weiterhin zu verbessern, sollen die Gangarten zukünftig gleitend ohne Zwischenschritte ineinander übergehen. Das Ziel der Arbeit ist es, eine Methode zu finden, die diesen Ansatz verfolgt und auf Bugbot übertragen werden kann. Dafür wurden unterschiedliche Methoden recherchiert, um eine Gait-Transition ohne Zwischenschritte auf Bugbot anzuwenden. Dabei wurden nicht nur Ansätze für Hexapoden untersucht, sondern das Forschungsfeld wurde auch auf den Bereich der Quadropoden erweitert. Durch die Recherchearbeit wurden Erkenntnisse zu den Auslösern von Gait-Transitions gezogen und analysiert. Unter der Berücksichtigung der Stabilitätskriterien wurde der Fokus auf den CPG-Ansatz gelegt, in dem der Bewegungsablauf des Hexapoden durch sinus-ähnliche Schwingungen vereinfacht wird. 
02.11.21;02.04.22;2022;extern;Bachelor;EN;Development and Evaluation of a Toolbox for Conversion Between Various Camera Parameter Conventions;Darstellungen virtueller Kameras sind ein wesentlicher Bestandteil der Computergrafik und der Computer Vision. Intrinsische Parameter beschreiben Eigenschaften wie Brennweite und Linsenverzerrung, die der Kamera selbst inhärent sind, während extrinsische Parameter die Orientierung und Translation der Kamera beschreiben. Da der Bereich Computer Vision viele Teilgebiete umfasst, exisitieren viele verschiedene spezialisierte Softwareanwendungen. Es ist wünschenswert, Daten wie Kameraparameter zwischen Anwendungen auszutauschen, um ihre Stärken in einem Arbeitsablauf zu nutzen. Eine Vielzahl von Formaten und Konventionen erschweren jedoch den Transport von Kameraparametern von einem Softwarepaket zum anderen. Diese Arbeit stellt eine einfach zu verwendende Python-Bibliothek ´´camorph'' vor, um verschiedene Formate ineinander zu konvertieren. Zusätzlich wurde ein Plug-In-Mechanismus entwickelt, um weitere Formate und Konventionen einfach hinzufügen und unterstützen zu können.
02.11.21;02.04.22;2022;extern;Bachelor;EN;Optimization of a Deep Neural Network for Voice Activity Detection and Loudness Estimation;Deep Neural Networks (DNNs) for image or audio processing consist of millions of weights, which can get very computationally heavy and take up quite a large amount of memory space. Training of these Artificial Neural Networks (ANNs) can be performed on specialized and powerful hardware. However, for inferencing on edge devices that have limited computational power and memory, this is an issue. Especially if the application requires the data to be processed in real-time. Therefore, optimization methods have been developed to reduce the complexity of large Deep Neural Networks that have only a small degrading effect on their estimation performance.<br>In this thesis, four optimization methods for DNNs, namely quantization, structural pruning, depthwise separable convolution and dilated convolution are investigated. Furthermore, the fundamentals of Artificial Neural Networks as well as the corresponding frameworks and tools used in this work are presented. The implementation of the four methods of DNN optimization and their effect on computational cost, memory usage and performance degradation on a DNN, which uses convolutional and fully connected layers with approximately 560, 000 parameters is described and evaluated. The resulting optimized models are also compared to a smaller variation of the same network architecture with reduced convolutional filters and approximately 150, 000 parameters.<br>Quantization optimization was achieved with the ONNX Runtime library and yielded ...
